,Name,hate
1862,53476.png,1
1863,39405.png,0
1864,64278.png,0
1865,39425.png,0
1866,13792.png,0
1867,20781.png,1
1868,76023.png,1
1869,97456.png,1
1870,02649.png,0
1871,81395.png,0
1872,60721.png,1
1873,87510.png,1
1874,61274.png,0
1875,65078.png,1
1876,36920.png,0
1877,09723.png,0
1878,76459.png,0
1879,16529.png,1
1880,89107.png,0
1881,42308.png,0
1882,19684.png,1
1883,31627.png,1
1884,56184.png,1
1885,32965.png,0
1886,60185.png,1
1887,92547.png,1
1888,72450.png,1
1889,48356.png,0
1890,84360.png,0
1891,27180.png,0
1892,57280.png,0
1893,20786.png,0
1894,15079.png,1
1895,47180.png,1
1896,09516.png,0
1897,31470.png,1
1898,94302.png,1
1899,24658.png,1
1900,56790.png,1
1901,42036.png,1
1902,69487.png,1
1903,05978.png,1
1904,23075.png,1
1905,94018.png,0
1906,75820.png,0
1907,40862.png,0
1908,97546.png,0
1909,63908.png,0
1910,73841.png,0
1911,74031.png,1
1912,58467.png,0
1913,40681.png,0
1914,32789.png,1
1915,84759.png,1
1916,41370.png,0
1917,68039.png,1
1918,90586.png,1
1919,85764.png,0
1920,06927.png,1
1921,62490.png,0
1922,82507.png,1
1923,52710.png,1
1924,37951.png,0
1925,28504.png,0
1926,16827.png,0
1927,12678.png,0
1928,19346.png,0
1929,16904.png,0
1930,97236.png,0
1931,96240.png,1
1932,06231.png,1
1933,16478.png,0
1934,09426.png,0
1935,43127.png,0
1936,76913.png,1
1937,87923.png,0
1938,59031.png,1
1939,17539.png,1
1940,92783.png,1
1941,86970.png,0
1942,21903.png,0
1943,51890.png,1
1944,34678.png,1
1945,91740.png,0
1946,76298.png,0
1947,96802.png,1
1948,53942.png,1
1949,38674.png,0
1950,54098.png,0
1951,61304.png,0
1952,94508.png,0
1953,74621.png,0
1954,61597.png,1
1955,72198.png,0
1956,21497.png,1
1957,23018.png,0
1958,31569.png,0
1959,06427.png,1
1960,72415.png,1
1961,21640.png,1
1962,49176.png,1
1963,89236.png,0
1964,06348.png,1
1965,92601.png,1
1966,74302.png,1
1967,34297.png,1
1968,90382.png,0
1969,13058.png,0
1970,48326.png,0
1971,60895.png,0
1972,17642.png,0
1973,12536.png,1
1974,46810.png,1
1975,80231.png,1
1976,07596.png,0
1977,67924.png,1
1978,80916.png,1
1979,31892.png,0
1980,27309.png,1
1981,96015.png,0
1982,54196.png,0
1983,45172.png,1
1984,78965.png,1
1985,86529.png,1
1986,59401.png,0
1987,67350.png,1
1988,17805.png,1
1989,80254.png,0
1990,02416.png,0
1991,91273.png,0
1992,35796.png,0
1993,79843.png,0
1994,62085.png,1
1995,74923.png,0
1996,16042.png,0
1997,68230.png,1
1998,31907.png,0
1999,31985.png,1
2000,07314.png,0
2001,91275.png,1
2002,95260.png,1
2003,21364.png,0
2004,35210.png,0
2005,07451.png,0
2006,29706.png,0
2007,97423.png,0
2008,20974.png,1
2009,93820.png,1
2010,68921.png,0
2011,10274.png,0
2012,45031.png,0
2013,50193.png,0
2014,72310.png,0
2015,49201.png,1
2016,17524.png,0
2017,56430.png,0
2018,17864.png,1
2019,74265.png,0
2020,68749.png,1
2021,49023.png,1
2022,61054.png,0
2023,31805.png,1
2024,10967.png,0
2025,94175.png,1
2026,54782.png,0
2027,13890.png,0
2028,10234.png,1
2029,65948.png,1
2030,86173.png,1
2031,50839.png,1
2032,31405.png,1
2033,36421.png,1
2034,79405.png,0
2035,03869.png,0
2036,23817.png,0
2037,56280.png,0
2038,29384.png,0
2039,34127.png,0
2040,15740.png,1
2041,38794.png,1
2042,60792.png,1
2043,71824.png,1
2044,04796.png,1
2045,75310.png,1
2046,63425.png,1
2047,72360.png,1
2048,17203.png,1
2049,76803.png,1
2050,96013.png,1
2051,78093.png,1
2052,08179.png,1
2053,60425.png,1
2054,68439.png,1
2055,93602.png,1
2056,30941.png,1
2057,13782.png,1
2058,38902.png,1
2059,42698.png,1
2060,71840.png,1
2061,24890.png,1
2062,74863.png,1
2063,09257.png,1
2064,50921.png,1
2065,03218.png,1
2066,20396.png,1
2067,74895.png,1
2068,32489.png,1
2069,02937.png,1
2070,51379.png,1
2071,54701.png,1
2072,32198.png,1
2073,86423.png,1
2074,52809.png,1
2075,60158.png,1
2076,60589.png,1
2077,43186.png,1
2078,50498.png,1
2079,21658.png,1
2080,96371.png,1
2081,49873.png,1
2082,06738.png,1
2083,19870.png,1
2084,59604.png,1
2085,49306.png,1
2086,08679.png,1
2087,10536.png,1
2088,34571.png,1
2089,40596.png,1
2090,08245.png,1
2091,04567.png,1
2092,60837.png,1
2093,04851.png,1
2094,59482.png,1
2095,74308.png,1
2096,12945.png,1
2097,86302.png,1
2098,70341.png,1
2099,42609.png,1
2100,73964.png,1
2101,59120.png,1
2102,24560.png,1
2103,67209.png,1
2104,64019.png,1
2105,08612.png,1
2106,43925.png,1
2107,49713.png,1
2108,28069.png,1
2109,78259.png,1
2110,60278.png,1
2111,62038.png,1
2112,60534.png,1
2113,79160.png,1
2114,17094.png,1
2115,32698.png,1
2116,38601.png,1
2117,49580.png,1
2118,52804.png,1
2119,32904.png,1
2120,12804.png,1
2121,38125.png,1
2122,28164.png,1
2123,93756.png,1
2124,27103.png,1
2125,31482.png,1
2126,68759.png,1
2127,69743.png,1
2128,36047.png,1
2129,52179.png,1
2130,18953.png,1
2131,08673.png,1
2132,36927.png,1
2133,72398.png,1
2134,86259.png,1
2135,03742.png,1
2136,23765.png,1
2137,35079.png,1
2138,70394.png,1
2139,30519.png,1
2140,69514.png,1
2141,41082.png,1
2142,51389.png,1
2143,58317.png,1
2144,38569.png,1
2145,34568.png,1
2146,79132.png,1
2147,76019.png,1
2148,67015.png,1
2149,34218.png,1
2150,48016.png,1
2151,29348.png,1
2152,89701.png,1
2153,25896.png,1
2154,68457.png,1
2155,03485.png,1
2156,36752.png,1
2157,51670.png,1
2158,45367.png,1
2159,30894.png,1
2160,53021.png,1
2161,54738.png,1
2162,41627.png,1
2163,21654.png,1
2164,32149.png,1
2165,57846.png,1
2166,68510.png,1
2167,29035.png,1
2168,76598.png,1
2169,78263.png,1
2170,56243.png,1
2171,63582.png,1
2172,60182.png,1
2173,67518.png,1
2174,34762.png,1
2175,58412.png,1
2176,36104.png,1
2177,61759.png,1
2178,47026.png,1
2179,79142.png,1
2180,51368.png,1
2181,15392.png,1
2182,86930.png,1
2183,28364.png,1
2184,96451.png,1
2185,91570.png,1
2186,17340.png,1
2187,01762.png,1
2188,30915.png,1
2189,92864.png,1
2190,92108.png,1
2191,96057.png,1
2192,27096.png,1
2193,46802.png,1
2194,23879.png,1
2195,04687.png,1
2196,82574.png,1
2197,86320.png,1
2198,74365.png,1
2199,49127.png,1
2200,70653.png,1
2201,04638.png,1
2202,98310.png,1
2203,37824.png,1
2204,01562.png,1
2205,15324.png,1
2206,08697.png,1
2207,85796.png,1
2208,95203.png,1
2209,75014.png,1
2210,69875.png,1
2211,06453.png,1
2212,95213.png,1
2213,08269.png,1
2214,25641.png,1
2215,54982.png,1
2216,32809.png,1
2217,72481.png,1
2218,02567.png,1
2219,24517.png,1
2220,81239.png,1
2221,91625.png,1
2222,29637.png,1
2223,90451.png,1
2224,12493.png,1
2225,48629.png,1
2226,46035.png,1
2227,58437.png,1
2228,91487.png,1
2229,98015.png,1
2230,31672.png,1
2231,63951.png,1
2232,54721.png,1
2233,16735.png,1
2234,29071.png,1
2235,71543.png,1
2236,38579.png,1
2237,81439.png,1
2238,10746.png,1
2239,28053.png,1
2240,20148.png,1
2241,03985.png,1
2242,47593.png,1
2243,75492.png,1
2244,37496.png,1
2245,29716.png,1
2246,71983.png,1
2247,19284.png,1
2248,97401.png,1
2249,52798.png,1
2250,05819.png,1
2251,54236.png,1
2252,78023.png,1
2253,12630.png,1
2254,78169.png,1
2255,38097.png,1
2256,51926.png,1
2257,67490.png,1
2258,42895.png,1
2259,75084.png,1
2260,18654.png,1
2261,35627.png,1
2262,12765.png,1
2263,47280.png,1
2264,61748.png,1
2265,19682.png,1
2266,53196.png,1
2267,30624.png,1
2268,08129.png,1
2269,74619.png,1
2270,20198.png,1
2271,95876.png,1
2272,96753.png,1
2273,36792.png,1
2274,12638.png,1
2275,07284.png,1
2276,95421.png,1
2277,06594.png,1
2278,45913.png,1
2279,09174.png,1
2280,54968.png,1
2281,42530.png,1
2282,64370.png,1
2283,42867.png,1
2284,03612.png,1
2285,27805.png,1
2286,14896.png,1
2287,14579.png,1
2288,09237.png,1
2289,30495.png,1
2290,25316.png,1
2291,20836.png,1
2292,89371.png,1
2293,31587.png,1
2294,41738.png,1
2295,73612.png,1
2296,95027.png,1
2297,60857.png,1
2298,06432.png,1
2299,40586.png,1
2300,96408.png,1
2301,08769.png,1
2302,32657.png,1
2303,93045.png,1
2304,62754.png,1
2305,79625.png,1
2306,83124.png,1
2307,83567.png,1
2308,43627.png,1
2309,65891.png,1
2310,14890.png,1
2311,36271.png,1
2312,67324.png,1
2313,71250.png,1
2314,84903.png,1
2315,60435.png,1
2316,90187.png,1
2317,98315.png,1
2318,73129.png,1
2319,93810.png,1
2320,07425.png,1
2321,80634.png,1
2322,20958.png,1
2323,86502.png,1
2324,07328.png,1
2325,06731.png,1
2326,86521.png,1
2327,12930.png,1
2328,75431.png,1
2329,63479.png,1
2330,95438.png,1
2331,52193.png,1
2332,08153.png,1
2333,26093.png,1
2334,49205.png,1
2335,80324.png,1
2336,34082.png,1
2337,02183.png,1
2338,34682.png,1
2339,38946.png,1
2340,53067.png,1
2341,10965.png,1
2342,78643.png,1
2343,15749.png,1
2344,48965.png,1
2345,75981.png,1
2346,75128.png,1
2347,65430.png,1
2348,27961.png,1
2349,82193.png,1
2350,04519.png,1
2351,59420.png,1
2352,59063.png,1
2353,15632.png,1
2354,25739.png,1
2355,26590.png,1
2356,31427.png,1
2357,78502.png,1
2358,61983.png,1
2359,63075.png,1
2360,31509.png,1
2361,65107.png,1
2362,71023.png,1
2363,43256.png,1
2364,57129.png,1
2365,39751.png,1
2366,97642.png,1
2367,86035.png,1
2368,79256.png,1
2369,78146.png,1
2370,58369.png,1
2371,53961.png,1
2372,07934.png,1
2373,32795.png,1
2374,31850.png,1
2375,74069.png,1
2376,59763.png,1
2377,60714.png,1
2378,84135.png,1
2379,52678.png,1
2380,01834.png,1
2381,04957.png,1
2382,28967.png,1
2383,65927.png,1
2384,59874.png,1
2385,12394.png,1
2386,62594.png,1
2387,97185.png,1
2388,45798.png,1
2389,02564.png,1
2390,67410.png,1
2391,20314.png,1
2392,97852.png,1
2393,38169.png,1
2394,54012.png,1
2395,62415.png,1
2396,38056.png,1
2397,65802.png,1
2398,51738.png,1
2399,58760.png,1
2400,43861.png,1
2401,81329.png,1
2402,50416.png,1
2403,71843.png,1
2404,48957.png,1
2405,98735.png,1
2406,72390.png,1
2407,17263.png,1
2408,20341.png,1
2409,32964.png,1
2410,97241.png,1
2411,98602.png,1
2412,50863.png,1
2413,69375.png,1
2414,95237.png,1
2415,59127.png,1
2416,15387.png,1
2417,01368.png,1
2418,39610.png,1
2419,68045.png,1
2420,01758.png,1
2421,97012.png,1
2422,78495.png,1
2423,76984.png,1
2424,02879.png,1
2425,56810.png,1
2426,87549.png,1
2427,23056.png,1
2428,53764.png,1
2429,31928.png,1
2430,28097.png,1
2431,76548.png,1
2432,30428.png,1
2433,46093.png,1
2434,12396.png,1
2435,58613.png,1
2436,49510.png,1
2437,16798.png,1
2438,53691.png,1
2439,37095.png,1
2440,05962.png,1
2441,04763.png,1
2442,30594.png,1
2443,61835.png,1
2444,36708.png,1
2445,91403.png,1
2446,50678.png,1
2447,34902.png,1
2448,13649.png,1
2449,48536.png,1
2450,94025.png,1
2451,75416.png,1
2452,37854.png,1
2453,31705.png,1
2454,15023.png,1
2455,61938.png,1
2456,62513.png,1
2457,86301.png,1
2458,69731.png,1
2459,75418.png,1
2460,98365.png,1
2461,21683.png,1
2462,57240.png,1
2463,42659.png,1
2464,84793.png,1
2465,08419.png,1
2466,92315.png,1
2467,98401.png,1
2468,84730.png,1
2469,62107.png,1
2470,98613.png,1
2471,26705.png,1
2472,79150.png,1
2473,85267.png,1
2474,50794.png,1
2475,72193.png,1
2476,15302.png,1
2477,50627.png,1
2478,34208.png,1
2479,48063.png,1
2480,12378.png,1
2481,87432.png,1
2482,70893.png,1
2483,53872.png,1
2484,65803.png,1
2485,45682.png,1
2486,75608.png,1
2487,09461.png,1
2488,38261.png,1
2489,17534.png,1
2490,59836.png,1
2491,08514.png,1
2492,64219.png,1
2493,47652.png,1
2494,32856.png,1
2495,05827.png,1
2496,41027.png,1
2497,09316.png,1
2498,61479.png,1
2499,26084.png,1
2500,59628.png,1
2501,29607.png,1
2502,07315.png,1
2503,19820.png,1
2504,01278.png,1
2505,73851.png,1
2506,98706.png,1
2507,16382.png,1
2508,82436.png,1
2509,37890.png,1
2510,25460.png,1
2511,94217.png,1
2512,80314.png,1
2513,28571.png,1
2514,09436.png,1
2515,62174.png,1
2516,37264.png,1
2517,43795.png,1
2518,54260.png,1
2519,78594.png,1
2520,03562.png,1
2521,38726.png,1
2522,29847.png,1
2523,59076.png,1
2524,68957.png,1
2525,79432.png,1
2526,69820.png,1
2527,80429.png,1
2528,96725.png,1
2529,89473.png,1
2530,93185.png,1
2531,14796.png,1
2532,43897.png,1
2533,23150.png,1
2534,40231.png,1
2535,14876.png,1
2536,83617.png,1
2537,91748.png,1
2538,96124.png,1
2539,21036.png,1
2540,68541.png,1
2541,95608.png,1
2542,79810.png,1
2543,83421.png,1
2544,56178.png,1
2545,67018.png,1
2546,48769.png,1
2547,36852.png,1
2548,37201.png,1
2549,36970.png,1
2550,06831.png,1
2551,96241.png,1
2552,48302.png,1
2553,04925.png,1
2554,04371.png,1
2555,70645.png,1
2556,71420.png,1
2557,24601.png,1
2558,47063.png,1
2559,43596.png,1
2560,58976.png,1
2561,59814.png,1
2562,86923.png,1
2563,35704.png,1
2564,74103.png,1
2565,86572.png,1
2566,06154.png,1
2567,51024.png,1
2568,18704.png,1
2569,34016.png,1
2570,85071.png,1
2571,76945.png,1
2572,70698.png,1
2573,71563.png,1
2574,29857.png,1
2575,63017.png,1
2576,94012.png,1
2577,04897.png,1
2578,54187.png,1
2579,62143.png,1
2580,09632.png,1
2581,47590.png,1
2582,56312.png,1
2583,93517.png,1
2584,94051.png,1
2585,96145.png,1
2586,63287.png,1
2587,70234.png,1
2588,04932.png,1
2589,18043.png,1
2590,16745.png,1
2591,30427.png,1
2592,67539.png,1
2593,30497.png,1
2594,78036.png,1
2595,30246.png,1
2596,98341.png,1
2597,74910.png,1
2598,38952.png,1
2599,49603.png,1
2600,81642.png,1
2601,14056.png,1
2602,48160.png,1
2603,37269.png,1
2604,35726.png,1
2605,20634.png,1
2606,20859.png,1
2607,92843.png,1
2608,03692.png,1
2609,50638.png,1
2610,27369.png,1
2611,93478.png,1
2612,37942.png,1
2613,04632.png,1
2614,40327.png,1
2615,81056.png,1
2616,87206.png,1
2617,45893.png,1
2618,82039.png,1
2619,35972.png,1
2620,97062.png,1
2621,97406.png,1
2622,23516.png,1
2623,84619.png,1
2624,14750.png,1
2625,85219.png,1
2626,60217.png,1
2627,09216.png,1
2628,04739.png,1
2629,81549.png,1
2630,23105.png,1
2631,75028.png,1
2632,26981.png,1
2633,37458.png,1
2634,70964.png,1
2635,94163.png,1
2636,40876.png,1
2637,12089.png,1
2638,05431.png,1
2639,85642.png,1
2640,70325.png,1
2641,45196.png,1
2642,80157.png,1
2643,70641.png,1
2644,34502.png,1
2645,83520.png,1
2646,67234.png,1
2647,13574.png,1
2648,42571.png,1
2649,51467.png,1
2650,09786.png,1
2651,58063.png,1
2652,89403.png,1
2653,52896.png,1
2654,60784.png,1
2655,70293.png,1
2656,19623.png,1
2657,85129.png,1
2658,61847.png,1
2659,13259.png,1
2660,96425.png,1
2661,07913.png,1
2662,52397.png,1
2663,61897.png,1
2664,64257.png,1
2665,72618.png,1
2666,75396.png,1
2667,83591.png,1
2668,28165.png,1
2669,59360.png,1
2670,52187.png,1
2671,10642.png,1
2672,40397.png,1
2673,52871.png,1
2674,68529.png,1
2675,75240.png,1
2676,07816.png,1
2677,92358.png,1
2678,80695.png,1
2679,89765.png,1
2680,63195.png,1
2681,59341.png,1
2682,87106.png,1
2683,28543.png,1
2684,94718.png,1
2685,87563.png,1
2686,87236.png,1
2687,91648.png,1
2688,23749.png,1
2689,53640.png,1
2690,35478.png,1
2691,26437.png,1
2692,29645.png,1
2693,07352.png,1
2694,94210.png,1
2695,63198.png,1
2696,43976.png,1
2697,86137.png,1
2698,59860.png,1
2699,23967.png,1
2700,50981.png,1
2701,90275.png,1
2702,02934.png,1
2703,29481.png,1
2704,58142.png,1
2705,05192.png,1
2706,49716.png,1
2707,84750.png,1
2708,56018.png,1
2709,96027.png,1
2710,65372.png,1
2711,32761.png,1
2712,64208.png,1
2713,19382.png,1
2714,95036.png,1
2715,12709.png,1
2716,83259.png,1
2717,51479.png,1
2718,27145.png,1
2719,28564.png,1
2720,85601.png,1
2721,80915.png,1
2722,62915.png,1
2723,61489.png,1
2724,37950.png,1
2725,54316.png,1
2726,16584.png,1
2727,74810.png,1
2728,90132.png,1
2729,23706.png,1
2730,57409.png,1
2731,38679.png,1
2732,43017.png,1
2733,86309.png,1
2734,13908.png,1
2735,93584.png,1
2736,24398.png,1
2737,61047.png,1
2738,14582.png,1
2739,81604.png,1
2740,28791.png,1
2741,79230.png,1
2742,49012.png,1
2743,85473.png,1
2744,75304.png,1
2745,93712.png,1
2746,31976.png,1
2747,27450.png,1
2748,53897.png,1
2749,65190.png,1
2750,02683.png,1
2751,06287.png,1
2752,04298.png,1
2753,48023.png,1
2754,72309.png,1
2755,12690.png,1
2756,52190.png,1
2757,29417.png,1
2758,24306.png,1
2759,08925.png,1
2760,57046.png,1
2761,45869.png,1
2762,70498.png,1
2763,96327.png,1
2764,96781.png,1
2765,58394.png,1
2766,93784.png,1
2767,30865.png,1
2768,20975.png,1
2769,53082.png,1
2770,52103.png,1
2771,05187.png,1
2772,54287.png,1
2773,40536.png,1
2774,52894.png,1
2775,24716.png,1
2776,68705.png,1
2777,25413.png,1
2778,10537.png,1
2779,72306.png,1
2780,94365.png,1
2781,17934.png,1
2782,12594.png,1
2783,31957.png,1
2784,10647.png,1
2785,18732.png,1
2786,84657.png,1
2787,32604.png,1
2788,98013.png,1
2789,49052.png,1
2790,86405.png,0
2791,81926.png,0
2792,28916.png,0
2793,23508.png,0
2794,60315.png,0
2795,45217.png,0
2796,92640.png,0
2797,20651.png,0
2798,92853.png,0
2799,37640.png,0
2800,80253.png,0
2801,06839.png,0
2802,79218.png,0
2803,76249.png,0
2804,64951.png,0
2805,45163.png,0
2806,42579.png,0
2807,58239.png,0
2808,84372.png,0
2809,98156.png,0
2810,92607.png,0
2811,01567.png,0
2812,75183.png,0
2813,64081.png,0
2814,62740.png,0
2815,14785.png,0
2816,67419.png,0
2817,85274.png,0
2818,12065.png,0
2819,28306.png,0
2820,17562.png,0
2821,10397.png,0
2822,49307.png,0
2823,75439.png,0
2824,21694.png,0
2825,73592.png,0
2826,64537.png,0
2827,72519.png,0
2828,25710.png,0
2829,93642.png,0
2830,01723.png,0
2831,68017.png,0
2832,93158.png,0
2833,23876.png,0
2834,04982.png,0
2835,59781.png,0
2836,98120.png,0
2837,53647.png,0
2838,78513.png,0
2839,53712.png,0
2840,57264.png,0
2841,13475.png,0
2842,52739.png,0
2843,36718.png,0
2844,60597.png,0
2845,83514.png,0
2846,32548.png,0
2847,26754.png,0
2848,31647.png,0
2849,68350.png,0
2850,89104.png,0
2851,97143.png,0
2852,16289.png,0
2853,01689.png,0
2854,49602.png,0
2855,80546.png,0
2856,45270.png,0
2857,41257.png,0
2858,16807.png,0
2859,97512.png,0
2860,36408.png,0
2861,04165.png,0
2862,38274.png,0
2863,28015.png,0
2864,41283.png,0
2865,05694.png,0
2866,37429.png,0
2867,62394.png,0
2868,07398.png,0
2869,26813.png,0
2870,18067.png,0
2871,46573.png,0
2872,28407.png,0
2873,84203.png,0
2874,36592.png,0
2875,59634.png,0
2876,10348.png,0
2877,40319.png,0
2878,25408.png,0
2879,35261.png,0
2880,72645.png,0
2881,02138.png,0
2882,54137.png,0
2883,18475.png,0
2884,19253.png,0
2885,90283.png,0
2886,67025.png,0
2887,30978.png,0
2888,06245.png,0
2889,46879.png,0
2890,49813.png,0
2891,42869.png,0
2892,21507.png,0
2893,52940.png,0
2894,15327.png,0
2895,68743.png,0
2896,94576.png,0
2897,50912.png,0
2898,52069.png,0
2899,47305.png,0
2900,39417.png,0
2901,52916.png,0
2902,48295.png,0
2903,25380.png,0
2904,87329.png,0
2905,48327.png,0
2906,50816.png,0
2907,84732.png,0
2908,24798.png,0
2909,19840.png,0
2910,41658.png,0
2911,98326.png,0
2912,29316.png,0
2913,24301.png,0
2914,41967.png,0
2915,30261.png,0
2916,90617.png,0
2917,78042.png,0
2918,32785.png,0
2919,73456.png,0
2920,31592.png,0
2921,26457.png,0
2922,56023.png,0
2923,68295.png,0
2924,20316.png,0
2925,16804.png,0
2926,38917.png,0
2927,13947.png,0
2928,30971.png,0
2929,83016.png,0
2930,41863.png,0
2931,63082.png,0
2932,28576.png,0
2933,21597.png,0
2934,62781.png,0
2935,03527.png,0
2936,10627.png,0
2937,93581.png,0
2938,13567.png,0
2939,69824.png,0
2940,19780.png,0
2941,18509.png,0
2942,73825.png,0
2943,84017.png,0
2944,98513.png,0
2945,06328.png,0
2946,74521.png,0
2947,05748.png,0
2948,67820.png,0
2949,39187.png,0
2950,18642.png,0
2951,46759.png,0
2952,41072.png,0
2953,94782.png,0
2954,32054.png,0
2955,69273.png,0
2956,49830.png,0
2957,60897.png,0
2958,27148.png,0
2959,78240.png,0
2960,18054.png,0
2961,31624.png,0
2962,58621.png,0
2963,91243.png,0
2964,09812.png,0
2965,53148.png,0
2966,13568.png,0
2967,14682.png,0
2968,68491.png,0
2969,40958.png,0
2970,56089.png,0
2971,43276.png,0
2972,04978.png,0
2973,25931.png,0
2974,36051.png,0
2975,95428.png,0
2976,60834.png,0
2977,14073.png,0
2978,68543.png,0
2979,87941.png,0
2980,90512.png,0
2981,61308.png,0
2982,97238.png,0
2983,29187.png,0
2984,72408.png,0
2985,51849.png,0
2986,14872.png,0
2987,41237.png,0
2988,27958.png,0
2989,52489.png,0
2990,19627.png,0
2991,45018.png,0
2992,27305.png,0
2993,91365.png,0
2994,27310.png,0
2995,27609.png,0
2996,57462.png,0
2997,02417.png,0
2998,89673.png,0
2999,25684.png,0
3000,06281.png,0
3001,12568.png,0
3002,93162.png,0
3003,89241.png,0
3004,35806.png,0
3005,67284.png,0
3006,61358.png,0
3007,81930.png,0
3008,03581.png,0
3009,56120.png,0
3010,79413.png,0
3011,74039.png,0
3012,05239.png,0
3013,42803.png,0
3014,28541.png,0
3015,73068.png,0
3016,63704.png,0
3017,54219.png,0
3018,43125.png,0
3019,62498.png,0
3020,92605.png,0
3021,13972.png,0
3022,20769.png,0
3023,09317.png,0
3024,91274.png,0
3025,10836.png,0
3026,42605.png,0
3027,56342.png,0
3028,23801.png,0
3029,14527.png,0
3030,64037.png,0
3031,97263.png,0
3032,83947.png,0
3033,73140.png,0
3034,40518.png,0
3035,83754.png,0
3036,35916.png,0
3037,36142.png,0
3038,25604.png,0
3039,08659.png,0
3040,43950.png,0
3041,52860.png,0
3042,49237.png,0
3043,38907.png,0
3044,58203.png,0
3045,67594.png,0
3046,16470.png,0
3047,90653.png,0
3048,85361.png,0
3049,21846.png,0
3050,81746.png,0
3051,74580.png,0
3052,17462.png,0
3053,47025.png,0
3054,53972.png,0
3055,56307.png,0
3056,98437.png,0
3057,53167.png,0
3058,65409.png,0
3059,70268.png,0
3060,78016.png,0
3061,08145.png,0
3062,60574.png,0
3063,32478.png,0
3064,93624.png,0
3065,65097.png,0
3066,09825.png,0
3067,71035.png,0
3068,54391.png,0
3069,45820.png,0
3070,08426.png,0
3071,95162.png,0
3072,06783.png,0
3073,07415.png,0
3074,68027.png,0
3075,20893.png,0
3076,84123.png,0
3077,08374.png,0
3078,31905.png,0
3079,37891.png,0
3080,74209.png,0
3081,52074.png,0
3082,29176.png,0
3083,82630.png,0
3084,03926.png,0
3085,51920.png,0
3086,63542.png,0
3087,23941.png,0
3088,81276.png,0
3089,65127.png,0
3090,27654.png,0
