,Name,hate,prediction
1248,84639.png,1,0
1249,25874.png,0,0
1250,68720.png,1,1
1251,47532.png,0,0
1252,86514.png,0,0
1253,01324.png,0,0
1254,85912.png,1,1
1255,86193.png,0,0
1256,05174.png,0,0
1257,27659.png,1,1
1258,04536.png,0,0
1259,74261.png,0,0
1260,58716.png,0,0
1261,39658.png,1,0
1262,43819.png,0,0
1263,34950.png,1,0
1264,15489.png,1,0
1265,79824.png,1,0
1266,86215.png,0,0
1267,42681.png,0,1
1268,18462.png,0,0
1269,36729.png,1,0
1270,83726.png,0,0
1271,46790.png,1,0
1272,85612.png,0,0
1273,01364.png,1,0
1274,79465.png,0,0
1275,61980.png,0,0
1276,60193.png,1,0
1277,13674.png,0,0
1278,28534.png,0,0
1279,82964.png,0,0
1280,48735.png,0,0
1281,81752.png,0,0
1282,90875.png,1,0
1283,57128.png,0,0
1284,28196.png,1,0
1285,08716.png,1,0
1286,40127.png,1,0
1287,49215.png,1,0
1288,08691.png,0,0
1289,01937.png,1,1
1290,95402.png,0,0
1291,38764.png,1,0
1292,27105.png,0,0
1293,21647.png,0,0
1294,40829.png,0,0
1295,84517.png,0,0
1296,67034.png,0,0
1297,18430.png,1,0
1298,92014.png,0,0
1299,85317.png,0,0
1300,65740.png,1,0
1301,57089.png,0,0
1302,58046.png,1,0
1303,30124.png,0,0
1304,27960.png,0,0
1305,92785.png,0,0
1306,46503.png,0,0
1307,08567.png,1,0
1308,50126.png,0,0
1309,26391.png,1,0
1310,71532.png,1,0
1311,97568.png,1,0
1312,31057.png,1,0
1313,42169.png,0,0
1314,24019.png,1,0
1315,48652.png,0,0
1316,34708.png,1,1
1317,56409.png,0,0
1318,45283.png,1,0
1319,49673.png,0,0
1320,92015.png,1,0
1321,96345.png,1,0
1322,62501.png,0,0
1323,48570.png,0,0
1324,41657.png,0,0
1325,65234.png,1,0
1326,21065.png,1,0
1327,39580.png,1,1
1328,79081.png,0,0
1329,56327.png,1,0
1330,34870.png,1,0
1331,10462.png,1,0
1332,69425.png,0,0
1333,50176.png,1,0
1334,81095.png,0,0
1335,57169.png,0,0
1336,15097.png,1,0
1337,86231.png,0,0
1338,53419.png,0,0
1339,16423.png,0,0
1340,04319.png,1,0
1341,70214.png,1,1
1342,28790.png,1,0
1343,08376.png,0,0
1344,51697.png,0,0
1345,62398.png,0,0
1346,13765.png,0,0
1347,72839.png,0,0
1348,76842.png,1,0
1349,90162.png,1,0
1350,69308.png,1,1
1351,67935.png,0,0
1352,50348.png,1,0
1353,19672.png,1,1
1354,18750.png,1,0
1355,16348.png,1,0
1356,52839.png,1,0
1357,71950.png,1,0
1358,29863.png,1,0
1359,23897.png,1,0
1360,62031.png,0,0
1361,89106.png,0,0
1362,84652.png,0,0
1363,14836.png,0,0
1364,05864.png,0,0
1365,94107.png,1,0
1366,28463.png,0,0
1367,89532.png,0,0
1368,84395.png,1,0
1369,36029.png,1,0
1370,07265.png,1,0
1371,42830.png,0,0
1372,16832.png,1,0
1373,42850.png,0,0
1374,13870.png,0,0
1375,23197.png,1,0
1376,93046.png,0,0
1377,42936.png,1,0
1378,05846.png,1,0
1379,08917.png,0,0
1380,95341.png,0,0
1381,68034.png,1,0
1382,43529.png,0,0
1383,95072.png,1,0
1384,20174.png,0,0
1385,15942.png,1,1
1386,57921.png,0,0
1387,16253.png,1,0
1388,64813.png,1,0
1389,21730.png,0,0
1390,17935.png,0,0
1391,17062.png,0,0
1392,28954.png,0,0
1393,78163.png,1,0
1394,51968.png,1,0
1395,97021.png,0,0
1396,20749.png,1,0
1397,31042.png,1,0
1398,54617.png,0,0
1399,30571.png,0,0
1400,10396.png,0,0
1401,19587.png,1,0
1402,37620.png,0,0
1403,68321.png,0,0
1404,59384.png,0,0
1405,64391.png,0,0
1406,07915.png,1,0
1407,89421.png,1,0
1408,24756.png,1,0
1409,10956.png,0,0
1410,78613.png,1,1
1411,14375.png,1,0
1412,81964.png,1,0
1413,40735.png,0,0
1414,39726.png,0,1
1415,96103.png,0,0
1416,63097.png,0,0
1417,29483.png,0,0
1418,48539.png,0,0
1419,81309.png,0,0
1420,41527.png,0,0
1421,89250.png,1,0
1422,98632.png,0,1
1423,29408.png,0,0
1424,38496.png,1,0
1425,06195.png,0,0
1426,79531.png,1,0
1427,52401.png,1,0
1428,45263.png,0,0
1429,98137.png,1,0
1430,89307.png,0,0
1431,42958.png,1,0
1432,39061.png,1,0
1433,23175.png,0,0
1434,69370.png,0,0
1435,57049.png,1,0
1436,82469.png,0,0
1437,25193.png,1,0
1438,26197.png,1,1
1439,96581.png,1,1
1440,70164.png,0,0
1441,53967.png,0,0
1442,65297.png,0,0
1443,23694.png,1,0
1444,42351.png,1,0
1445,78206.png,1,0
1446,89461.png,1,0
1447,96710.png,0,0
1448,40256.png,1,0
1449,05438.png,0,0
1450,27861.png,1,1
1451,10748.png,1,1
1452,06752.png,1,0
1453,65473.png,1,0
1454,07658.png,0,0
1455,06387.png,1,0
1456,82419.png,1,0
1457,81250.png,0,0
1458,07645.png,0,0
1459,31590.png,1,0
1460,16029.png,0,0
1461,01836.png,0,0
1462,53476.png,1,0
1463,39405.png,0,0
1464,64278.png,0,0
1465,39425.png,0,0
1466,13792.png,0,0
1467,20781.png,1,0
1468,76023.png,1,0
1469,97456.png,1,0
1470,02649.png,0,0
1471,81395.png,0,0
1472,60721.png,1,0
1473,87510.png,1,0
1474,61274.png,0,0
1475,65078.png,1,0
1476,36920.png,0,0
1477,09723.png,0,0
1478,76459.png,0,0
1479,16529.png,1,0
1480,89107.png,0,0
1481,42308.png,0,0
1482,19684.png,1,0
1483,31627.png,1,0
1484,56184.png,1,0
1485,32965.png,0,0
1486,60185.png,1,0
1487,92547.png,1,0
1488,72450.png,1,0
1489,48356.png,0,0
1490,84360.png,0,0
1491,27180.png,0,0
1492,57280.png,0,0
1493,20786.png,0,0
1494,15079.png,1,0
1495,47180.png,1,0
1496,09516.png,0,0
1497,31470.png,1,1
1498,94302.png,1,0
1499,24658.png,1,0
1500,56790.png,1,0
1501,42036.png,1,0
1502,69487.png,1,0
1503,05978.png,1,0
1504,23075.png,1,0
1505,94018.png,0,0
1506,75820.png,0,0
1507,40862.png,0,0
1508,97546.png,0,0
1509,63908.png,0,0
1510,73841.png,0,0
1511,74031.png,1,1
1512,58467.png,0,0
1513,40681.png,0,0
1514,32789.png,1,0
1515,84759.png,1,0
1516,41370.png,0,0
1517,68039.png,1,1
1518,90586.png,1,0
1519,85764.png,0,0
1520,06927.png,1,0
1521,62490.png,0,0
1522,82507.png,1,0
1523,52710.png,1,1
1524,37951.png,0,0
1525,28504.png,0,0
1526,16827.png,0,0
1527,12678.png,0,0
1528,19346.png,0,0
1529,16904.png,0,0
1530,97236.png,0,0
1531,96240.png,1,0
1532,06231.png,1,0
1533,16478.png,0,0
1534,09426.png,0,0
1535,43127.png,0,0
1536,76913.png,1,0
1537,87923.png,0,0
1538,59031.png,1,0
1539,17539.png,1,0
1540,92783.png,1,1
1541,86970.png,0,0
1542,21903.png,0,0
1543,51890.png,1,0
1544,34678.png,1,1
1545,91740.png,0,0
1546,76298.png,0,0
1547,96802.png,1,0
1548,53942.png,1,0
1549,38674.png,0,0
1550,54098.png,0,0
1551,61304.png,0,0
1552,94508.png,0,0
1553,74621.png,0,0
1554,61597.png,1,0
1555,72198.png,0,0
1556,21497.png,1,0
1557,23018.png,0,0
1558,31569.png,0,0
1559,06427.png,1,0
1560,72415.png,1,0
1561,21640.png,1,0
1562,49176.png,1,0
1563,89236.png,0,0
1564,06348.png,1,0
1565,92601.png,1,0
1566,74302.png,1,0
1567,34297.png,1,0
1568,90382.png,0,0
1569,13058.png,0,0
1570,48326.png,0,1
1571,60895.png,0,0
1572,17642.png,0,0
1573,12536.png,1,0
1574,46810.png,1,0
1575,80231.png,1,0
1576,07596.png,0,0
1577,67924.png,1,0
1578,80916.png,1,1
1579,31892.png,0,0
1580,27309.png,1,0
1581,96015.png,0,0
1582,54196.png,0,0
1583,45172.png,1,0
1584,78965.png,1,0
1585,86529.png,1,0
1586,59401.png,0,0
1587,67350.png,1,0
1588,17805.png,1,0
1589,80254.png,0,0
1590,02416.png,0,0
1591,91273.png,0,0
1592,35796.png,0,1
1593,79843.png,0,0
1594,62085.png,1,0
1595,74923.png,0,0
1596,16042.png,0,0
1597,68230.png,1,0
1598,31907.png,0,0
1599,31985.png,1,0
1600,07314.png,0,0
1601,91275.png,1,0
1602,95260.png,1,0
1603,21364.png,0,0
1604,35210.png,0,0
1605,07451.png,0,0
1606,29706.png,0,1
1607,97423.png,0,0
1608,20974.png,1,0
1609,93820.png,1,0
1610,68921.png,0,0
1611,10274.png,0,0
1612,45031.png,0,0
1613,50193.png,0,0
1614,72310.png,0,0
1615,49201.png,1,0
1616,17524.png,0,0
1617,56430.png,0,1
1618,17864.png,1,0
1619,74265.png,0,0
1620,68749.png,1,0
1621,49023.png,1,0
1622,61054.png,0,0
1623,31805.png,1,0
1624,10967.png,0,0
1625,94175.png,1,0
1626,54782.png,0,0
1627,13890.png,0,0
1628,10234.png,1,0
1629,65948.png,1,0
1630,86173.png,1,0
1631,50839.png,1,0
1632,31405.png,1,0
1633,36421.png,1,0
1634,79405.png,0,0
1635,03869.png,0,0
1636,23817.png,0,0
1637,56280.png,0,0
1638,29384.png,0,1
1639,34127.png,0,0
1640,15740.png,1,1
1641,38794.png,1,1
1642,60792.png,1,0
1643,71824.png,1,1
1644,04796.png,1,0
1645,75310.png,1,0
1646,63425.png,1,0
1647,72360.png,1,0
1648,17203.png,1,0
1649,76803.png,1,0
1650,96013.png,1,0
1651,78093.png,1,0
1652,08179.png,1,0
1653,60425.png,1,0
1654,68439.png,1,0
1655,93602.png,1,0
1656,30941.png,1,0
1657,13782.png,1,1
1658,38902.png,1,0
1659,42698.png,1,0
1660,71840.png,1,0
1661,24890.png,1,0
1662,74863.png,1,1
1663,09257.png,1,0
1664,50921.png,1,0
1665,03218.png,1,0
1666,20396.png,1,0
1667,74895.png,1,0
1668,32489.png,1,0
1669,02937.png,1,0
1670,51379.png,1,0
1671,54701.png,1,0
1672,32198.png,1,0
1673,86423.png,1,0
1674,52809.png,1,0
1675,60158.png,1,0
1676,60589.png,1,0
1677,43186.png,1,0
1678,50498.png,1,1
1679,21658.png,1,0
1680,96371.png,1,0
1681,49873.png,1,0
1682,06738.png,1,0
1683,19870.png,1,0
1684,59604.png,1,0
1685,49306.png,1,0
1686,08679.png,1,0
1687,10536.png,1,1
1688,34571.png,1,1
1689,40596.png,1,1
1690,08245.png,1,1
1691,04567.png,1,0
1692,60837.png,1,1
1693,04851.png,1,0
1694,59482.png,1,0
1695,74308.png,1,1
1696,12945.png,1,1
1697,86302.png,1,0
1698,70341.png,1,0
1699,42609.png,1,0
1700,73964.png,1,0
1701,59120.png,1,1
1702,24560.png,1,0
1703,67209.png,1,0
1704,64019.png,1,0
1705,08612.png,1,0
1706,43925.png,1,1
1707,49713.png,1,0
1708,28069.png,1,0
1709,78259.png,1,0
1710,60278.png,1,0
1711,62038.png,1,0
1712,60534.png,1,0
1713,79160.png,1,0
1714,17094.png,1,1
1715,32698.png,1,0
1716,38601.png,1,1
1717,49580.png,1,0
1718,52804.png,1,0
1719,32904.png,1,0
1720,12804.png,1,1
1721,38125.png,1,0
1722,28164.png,1,0
1723,93756.png,1,0
1724,27103.png,1,0
1725,31482.png,1,0
1726,68759.png,1,0
1727,69743.png,1,0
1728,36047.png,1,0
1729,52179.png,1,0
1730,18953.png,1,0
1731,08673.png,1,0
1732,36927.png,1,0
1733,72398.png,1,0
1734,86259.png,1,0
1735,03742.png,1,0
1736,23765.png,1,0
1737,35079.png,1,0
1738,70394.png,1,0
1739,30519.png,1,0
1740,69514.png,1,0
1741,41082.png,1,1
1742,51389.png,1,0
1743,58317.png,1,0
1744,38569.png,1,0
1745,34568.png,1,0
1746,79132.png,1,0
1747,76019.png,1,0
1748,67015.png,1,0
1749,34218.png,1,0
1750,48016.png,1,1
1751,29348.png,1,0
1752,89701.png,1,0
1753,25896.png,1,1
1754,68457.png,1,0
1755,03485.png,1,0
1756,36752.png,1,0
1757,51670.png,1,0
1758,45367.png,1,0
1759,30894.png,1,1
1760,53021.png,1,0
1761,54738.png,1,0
1762,41627.png,1,0
1763,21654.png,1,0
1764,32149.png,1,0
1765,57846.png,1,0
1766,68510.png,1,0
1767,29035.png,1,0
1768,76598.png,1,0
1769,78263.png,1,0
1770,56243.png,1,0
1771,63582.png,1,0
1772,60182.png,1,0
1773,67518.png,1,0
1774,34762.png,1,0
1775,58412.png,1,0
1776,36104.png,1,0
1777,61759.png,1,1
1778,47026.png,1,0
1779,79142.png,1,0
1780,51368.png,1,0
1781,15392.png,1,0
1782,86930.png,1,0
1783,28364.png,1,0
1784,96451.png,1,0
1785,91570.png,1,0
1786,17340.png,1,0
1787,01762.png,1,0
1788,30915.png,1,0
1789,92864.png,1,0
1790,92108.png,1,0
1791,96057.png,1,0
1792,27096.png,1,0
1793,46802.png,1,0
1794,23879.png,1,0
1795,04687.png,1,0
1796,82574.png,1,0
1797,86320.png,1,0
1798,74365.png,1,0
1799,49127.png,1,0
1800,70653.png,1,0
1801,04638.png,1,0
1802,98310.png,1,0
1803,37824.png,1,0
1804,01562.png,1,1
1805,15324.png,1,0
1806,08697.png,1,0
1807,85796.png,1,0
1808,95203.png,1,1
1809,75014.png,1,0
1810,69875.png,1,0
1811,06453.png,1,0
1812,95213.png,1,0
1813,08269.png,1,0
1814,25641.png,1,1
1815,54982.png,1,0
1816,32809.png,1,0
1817,72481.png,1,0
1818,02567.png,1,0
1819,24517.png,1,0
1820,81239.png,1,0
1821,91625.png,1,0
1822,29637.png,1,0
1823,90451.png,1,0
1824,12493.png,1,0
1825,48629.png,1,0
1826,46035.png,1,0
1827,58437.png,1,0
1828,91487.png,1,0
1829,98015.png,1,0
1830,31672.png,1,1
1831,63951.png,1,1
1832,54721.png,1,0
1833,16735.png,1,0
1834,29071.png,1,0
1835,71543.png,1,0
1836,38579.png,1,1
1837,81439.png,1,0
1838,10746.png,1,0
1839,28053.png,1,0
1840,20148.png,1,0
1841,03985.png,1,1
1842,47593.png,1,0
1843,75492.png,1,0
1844,37496.png,1,0
1845,29716.png,1,0
1846,71983.png,1,0
1847,19284.png,1,0
1848,97401.png,1,0
1849,52798.png,1,0
1850,05819.png,1,0
1851,54236.png,1,0
1852,78023.png,1,0
1853,12630.png,1,0
1854,78169.png,1,0
1855,38097.png,1,0
1856,51926.png,1,0
1857,67490.png,1,0
1858,42895.png,1,0
1859,75084.png,1,0
1860,18654.png,1,0
1861,35627.png,1,0
1862,12765.png,1,0
1863,47280.png,1,1
1864,61748.png,1,0
1865,19682.png,1,0
1866,53196.png,1,0
1867,30624.png,1,0
1868,08129.png,1,0
1869,74619.png,1,1
1870,20198.png,1,0
1871,95876.png,1,0
1872,96753.png,1,0
1873,36792.png,1,0
1874,12638.png,1,0
1875,07284.png,1,1
1876,95421.png,1,0
1877,06594.png,1,0
1878,45913.png,1,0
1879,09174.png,1,0
1880,54968.png,1,0
1881,42530.png,1,1
1882,64370.png,1,0
1883,42867.png,1,0
1884,03612.png,1,0
1885,27805.png,1,1
1886,14896.png,1,0
1887,14579.png,1,0
1888,09237.png,1,0
1889,30495.png,1,1
1890,25316.png,1,0
1891,20836.png,1,0
1892,89371.png,1,0
1893,31587.png,1,0
1894,41738.png,1,1
1895,73612.png,1,0
1896,95027.png,1,0
1897,60857.png,1,0
1898,06432.png,1,0
1899,40586.png,1,0
1900,96408.png,1,0
1901,08769.png,1,0
1902,32657.png,1,0
1903,93045.png,1,0
1904,62754.png,1,0
1905,79625.png,1,0
1906,83124.png,1,0
1907,83567.png,1,0
1908,43627.png,1,0
1909,65891.png,1,0
1910,14890.png,1,0
1911,36271.png,1,0
1912,67324.png,1,1
1913,71250.png,1,0
1914,84903.png,1,0
1915,60435.png,1,0
1916,90187.png,1,0
1917,98315.png,1,0
1918,73129.png,1,0
1919,93810.png,1,0
1920,07425.png,1,0
1921,80634.png,1,0
1922,20958.png,1,0
1923,86502.png,1,0
1924,07328.png,1,0
1925,06731.png,1,0
1926,86521.png,1,1
1927,12930.png,1,0
1928,75431.png,1,0
1929,63479.png,1,0
1930,95438.png,1,0
1931,52193.png,1,0
1932,08153.png,1,0
1933,26093.png,1,0
1934,49205.png,1,0
1935,80324.png,1,0
1936,34082.png,1,0
1937,02183.png,1,0
1938,34682.png,1,0
1939,38946.png,1,0
1940,53067.png,1,0
1941,10965.png,1,0
1942,78643.png,1,0
1943,15749.png,1,0
1944,48965.png,1,0
1945,75981.png,1,1
1946,75128.png,1,0
1947,65430.png,1,0
1948,27961.png,1,0
1949,82193.png,1,0
1950,04519.png,1,0
1951,59420.png,1,0
1952,59063.png,1,0
1953,15632.png,1,0
1954,25739.png,1,0
1955,26590.png,1,0
1956,31427.png,1,0
1957,78502.png,1,1
1958,61983.png,1,0
1959,63075.png,1,0
1960,31509.png,1,0
1961,65107.png,1,0
1962,71023.png,1,0
1963,43256.png,1,0
1964,57129.png,1,0
1965,39751.png,1,0
1966,97642.png,1,0
1967,86035.png,1,0
1968,79256.png,1,0
1969,78146.png,1,0
1970,58369.png,1,0
1971,53961.png,1,0
1972,07934.png,1,1
1973,32795.png,1,0
1974,31850.png,1,0
1975,74069.png,1,0
1976,59763.png,1,0
1977,60714.png,1,0
1978,84135.png,1,1
1979,52678.png,1,0
1980,01834.png,1,0
1981,04957.png,1,0
1982,28967.png,1,0
1983,65927.png,1,0
1984,59874.png,1,1
1985,12394.png,1,0
1986,62594.png,1,0
1987,97185.png,1,0
1988,45798.png,1,1
1989,02564.png,1,0
1990,67410.png,1,0
1991,20314.png,1,0
1992,97852.png,1,0
1993,38169.png,1,0
1994,54012.png,1,0
1995,62415.png,1,0
1996,38056.png,1,0
1997,65802.png,1,0
1998,51738.png,1,0
1999,58760.png,1,0
2000,43861.png,1,0
2001,81329.png,1,0
2002,50416.png,1,0
2003,71843.png,1,0
2004,48957.png,1,0
2005,98735.png,1,0
2006,72390.png,1,0
2007,17263.png,1,1
2008,20341.png,1,0
2009,32964.png,1,0
2010,97241.png,1,0
2011,98602.png,1,0
2012,50863.png,1,0
2013,69375.png,1,0
2014,95237.png,1,0
2015,59127.png,1,0
2016,15387.png,1,0
2017,01368.png,1,0
2018,39610.png,1,0
2019,68045.png,1,0
2020,01758.png,1,0
2021,97012.png,1,0
2022,78495.png,1,0
2023,76984.png,1,0
2024,02879.png,1,0
2025,56810.png,1,0
2026,87549.png,1,0
2027,23056.png,1,0
2028,53764.png,1,0
2029,31928.png,1,0
2030,28097.png,1,0
2031,76548.png,1,0
2032,30428.png,1,0
2033,46093.png,1,0
2034,12396.png,1,1
2035,58613.png,1,0
2036,49510.png,1,0
2037,16798.png,1,0
2038,53691.png,1,1
2039,37095.png,1,0
2040,05962.png,1,0
2041,04763.png,1,0
2042,30594.png,1,0
2043,61835.png,1,0
2044,36708.png,1,0
2045,91403.png,1,0
2046,50678.png,1,0
2047,34902.png,1,0
2048,13649.png,1,0
2049,48536.png,1,0
2050,94025.png,1,0
2051,75416.png,1,0
2052,37854.png,1,0
2053,31705.png,1,0
2054,15023.png,1,0
2055,61938.png,1,0
2056,62513.png,1,0
2057,86301.png,1,0
2058,69731.png,1,0
2059,75418.png,1,0
2060,98365.png,1,0
2061,21683.png,1,0
2062,57240.png,1,0
2063,42659.png,1,0
2064,84793.png,1,0
2065,08419.png,1,0
2066,92315.png,1,0
2067,98401.png,1,0
2068,84730.png,1,0
2069,62107.png,1,0
2070,98613.png,1,0
2071,26705.png,1,0
2072,79150.png,1,1
2073,85267.png,1,0
2074,50794.png,1,0
2075,72193.png,1,0
2076,15302.png,1,0
2077,50627.png,1,0
2078,34208.png,1,0
2079,48063.png,1,0
2080,12378.png,1,0
2081,87432.png,1,0
2082,70893.png,1,0
2083,53872.png,1,0
2084,65803.png,1,0
2085,45682.png,1,0
2086,75608.png,1,0
2087,09461.png,1,0
2088,38261.png,1,0
2089,17534.png,1,0
2090,59836.png,1,0
2091,08514.png,1,0
2092,64219.png,1,0
2093,47652.png,1,0
2094,32856.png,1,0
2095,05827.png,1,0
2096,41027.png,1,1
2097,09316.png,1,0
2098,61479.png,1,1
2099,26084.png,1,0
2100,59628.png,1,0
2101,29607.png,1,0
2102,07315.png,1,0
2103,19820.png,1,0
2104,01278.png,1,0
2105,73851.png,1,0
2106,98706.png,1,0
2107,16382.png,1,0
2108,82436.png,1,0
2109,37890.png,1,0
2110,25460.png,1,0
2111,94217.png,1,0
2112,80314.png,1,0
2113,28571.png,1,0
2114,09436.png,1,0
2115,62174.png,1,0
2116,37264.png,1,1
2117,43795.png,1,0
2118,54260.png,1,0
2119,78594.png,1,1
2120,03562.png,1,0
2121,38726.png,1,0
2122,29847.png,1,0
2123,59076.png,1,0
2124,68957.png,1,0
2125,79432.png,1,0
2126,69820.png,1,0
2127,80429.png,1,0
2128,96725.png,1,0
2129,89473.png,1,0
2130,93185.png,1,0
2131,14796.png,1,0
2132,43897.png,1,0
2133,23150.png,1,0
2134,40231.png,1,0
2135,14876.png,1,0
2136,83617.png,1,0
2137,91748.png,1,0
2138,96124.png,1,0
2139,21036.png,1,0
2140,68541.png,1,0
2141,95608.png,1,0
2142,79810.png,1,1
2143,83421.png,1,0
2144,56178.png,1,0
2145,67018.png,1,0
2146,48769.png,1,1
2147,36852.png,1,0
2148,37201.png,1,0
2149,36970.png,1,0
2150,06831.png,1,0
2151,96241.png,1,0
2152,48302.png,1,0
2153,04925.png,1,0
2154,04371.png,1,0
2155,70645.png,1,0
2156,71420.png,1,0
2157,24601.png,1,0
2158,47063.png,1,0
2159,43596.png,1,0
2160,58976.png,1,0
2161,59814.png,1,0
2162,86923.png,1,0
2163,35704.png,1,0
2164,74103.png,1,0
2165,86572.png,1,0
2166,06154.png,1,0
2167,51024.png,1,0
2168,18704.png,1,0
2169,34016.png,1,0
2170,85071.png,1,0
2171,76945.png,1,0
2172,70698.png,1,0
2173,71563.png,1,0
2174,29857.png,1,0
2175,63017.png,1,0
2176,94012.png,1,1
2177,04897.png,1,0
2178,54187.png,1,1
2179,62143.png,1,0
2180,09632.png,1,0
2181,47590.png,1,0
2182,56312.png,1,0
2183,93517.png,1,0
2184,94051.png,1,0
2185,96145.png,1,1
2186,63287.png,1,1
2187,70234.png,1,0
2188,04932.png,1,0
2189,18043.png,1,0
2190,16745.png,1,0
2191,30427.png,1,0
2192,67539.png,1,0
2193,30497.png,1,1
2194,78036.png,1,0
2195,30246.png,1,1
2196,98341.png,1,0
2197,74910.png,1,1
2198,38952.png,1,0
2199,49603.png,1,0
2200,81642.png,1,1
2201,14056.png,1,0
2202,48160.png,1,0
2203,37269.png,1,1
2204,35726.png,1,0
2205,20634.png,1,0
2206,20859.png,1,0
2207,92843.png,1,0
2208,03692.png,1,0
2209,50638.png,1,0
2210,27369.png,1,0
2211,93478.png,1,0
2212,37942.png,1,0
2213,04632.png,1,0
2214,40327.png,1,0
2215,81056.png,1,0
2216,87206.png,1,0
2217,45893.png,1,0
2218,82039.png,1,0
2219,35972.png,1,0
2220,97062.png,1,0
2221,97406.png,1,0
2222,23516.png,1,0
2223,84619.png,1,0
2224,14750.png,1,0
2225,85219.png,1,0
2226,60217.png,1,0
2227,09216.png,1,1
2228,04739.png,1,0
2229,81549.png,1,1
2230,23105.png,1,0
2231,75028.png,1,1
2232,26981.png,1,1
2233,37458.png,1,0
2234,70964.png,1,0
2235,94163.png,1,0
2236,40876.png,1,0
2237,12089.png,1,0
2238,05431.png,1,0
2239,85642.png,1,0
2240,70325.png,1,0
2241,45196.png,1,0
2242,80157.png,1,0
2243,70641.png,1,0
2244,34502.png,1,1
2245,83520.png,1,1
2246,67234.png,1,0
2247,13574.png,1,0
2248,42571.png,1,0
2249,51467.png,1,0
2250,09786.png,1,1
2251,58063.png,1,1
2252,89403.png,1,1
2253,52896.png,1,0
2254,60784.png,1,0
2255,70293.png,1,0
2256,19623.png,1,0
2257,85129.png,1,0
2258,61847.png,1,0
2259,13259.png,1,0
2260,96425.png,1,0
2261,07913.png,1,1
2262,52397.png,1,0
2263,61897.png,1,0
2264,64257.png,1,0
2265,72618.png,1,0
2266,75396.png,1,0
2267,83591.png,1,0
2268,28165.png,1,0
2269,59360.png,1,0
2270,52187.png,1,0
2271,10642.png,1,0
2272,40397.png,1,0
2273,52871.png,1,0
2274,68529.png,1,0
2275,75240.png,1,0
2276,07816.png,1,0
2277,92358.png,1,0
2278,80695.png,1,0
2279,89765.png,1,1
2280,63195.png,1,0
2281,59341.png,1,0
2282,87106.png,1,0
2283,28543.png,1,1
2284,94718.png,1,0
2285,87563.png,1,0
2286,87236.png,1,0
2287,91648.png,1,0
2288,23749.png,1,0
2289,53640.png,1,0
2290,35478.png,1,0
2291,26437.png,1,0
2292,29645.png,1,0
2293,07352.png,1,1
2294,94210.png,1,1
2295,63198.png,1,0
2296,43976.png,1,0
2297,86137.png,1,0
2298,59860.png,1,0
2299,23967.png,1,0
2300,50981.png,1,0
2301,90275.png,1,0
2302,02934.png,1,0
2303,29481.png,1,0
2304,58142.png,1,0
